"State","County","County ID","Timestamp","Last Updated","Created By","Updated By","Draft","IP","ID","Key"
"MO","Monroe County","1472","2015-08-14 18:54:26","2015-08-14 18:54:26","admin","admin","0","::1","5742","monroecounty10"
"MO","Perry County","1473","2015-08-14 18:54:26","2015-08-14 18:54:26","admin","admin","0","::1","5743","perrycounty6"
"MO","McDonald County","1474","2015-08-14 18:54:26","2015-08-14 18:54:26","admin","admin","0","::1","5744","mcdonaldcounty"
"MO","Platte County","1475","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5745","plattecounty"
"MO","Clinton County","1476","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5746","clintoncounty6"
"MO","Butler County","1477","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5747","butlercounty5"
"MO","Washington County","1478","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5748","washingtoncounty15"
"MO","Mercer County","1479","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5749","mercercounty3"
"MO","Ray County","1480","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5750","raycounty"
"MO","Atchison County","1481","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5751","atchisoncounty2"
"MO","Phelps County","1482","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5752","phelpscounty"
"MO","St. Charles County","1483","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5753","stcharlescounty"
"MO","Buchanan County","1484","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5754","buchanancounty2"
"MO","Ste. Genevieve County","1485","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5755","stegenevievecounty"
"MO","Dent County","1486","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5756","dentcounty"
"MO","Andrew County","1487","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5757","andrewcounty"
"MO","Pettis County","1488","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5758","pettiscounty"
"MO","Shelby County","1489","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5759","shelbycounty6"
"MO","Greene County","1490","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5760","greenecounty7"
"MO","St. Louis City","1491","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5761","stlouiscity"
"MO","Crawford County","1492","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5762","crawfordcounty8"
"MO","Cedar County","1493","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5763","cedarcounty2"
"MO","Grundy County","1494","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5764","grundycounty3"
"MO","Lincoln County","1495","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5765","lincolncounty9"
"MO","Miller County","1496","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5766","millercounty3"
"MO","Franklin County","1497","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5767","franklincounty12"
"MO","Putnam County","1498","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5768","putnamcounty5"
"MO","Carter County","1499","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5769","cartercounty2"
"MO","Morgan County","1500","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5770","morgancounty7"
"MO","Maries County","1501","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5771","mariescounty"
"MO","Johnson County","1502","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5772","johnsoncounty8"
"MO","Warren County","1503","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5773","warrencounty6"
"MO","Benton County","1504","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5774","bentoncounty5"
"MO","Pulaski County","1505","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5775","pulaskicounty6"
"MO","Howell County","1506","2015-08-14 18:54:27","2015-08-14 18:54:27","admin","admin","0","::1","5776","howellcounty"
"MS","Monroe County","1507","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5777","monroecounty11"
"MS","Choctaw County","1508","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5778","choctawcounty2"
"MS","Benton County","1509","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5779","bentoncounty6"
"MS","Panola County","1510","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5780","panolacounty"
"MS","Hancock County","1511","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5781","hancockcounty7"
"MS","Jasper County","1512","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5782","jaspercounty6"
"MS","Humphreys County","1513","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5783","humphreyscounty"
"MS","Prentiss County","1514","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5784","prentisscounty"
"MS","Rankin County","1515","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5785","rankincounty"
"MS","Lincoln County","1516","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5786","lincolncounty10"
"MS","Madison County","1517","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5787","madisoncounty11"
"MS","Carroll County","1518","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5788","carrollcounty9"
"MS","Leake County","1519","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5789","leakecounty"
"MS","Tallahatchie County","1520","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5790","tallahatchiecounty"
"MS","Coahoma County","1521","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5791","coahomacounty"
"MS","Bolivar County","1522","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5792","bolivarcounty"
"MS","Covington County","1523","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5793","covingtoncounty2"
"MS","Marion County","1524","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5794","marioncounty10"
"MS","Lowndes County","1525","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5795","lowndescounty3"
"MS","Alcorn County","1526","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5796","alcorncounty"
"MS","Kemper County","1527","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5797","kempercounty"
"MS","Newton County","1528","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5798","newtoncounty5"
"MS","Jefferson County","1529","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5799","jeffersoncounty12"
"MS","Scott County","1530","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5800","scottcounty9"
"MS","Itawamba County","1531","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5801","itawambacounty"
"MS","Washington County","1532","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5802","washingtoncounty16"
"MS","Leflore County","1533","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5803","leflorecounty"
"MS","Grenada County","1534","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5804","grenadacounty"
"MS","Harrison County","1535","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5805","harrisoncounty5"
"MS","Forrest County","1536","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5806","forrestcounty"
"MS","Copiah County","1537","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5807","copiahcounty"
"MS","DeSoto County","1538","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5808","desotocounty2"
"MS","Marshall County","1539","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5809","marshallcounty8"
"MS","Chickasaw County","1540","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5810","chickasawcounty2"
"MS","Sunflower County","1541","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5811","sunflowercounty"
"MS","Tishomingo County","1542","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5812","tishomingocounty"
"MS","Hinds County","1543","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5813","hindscounty"
"MS","Attala County","1544","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5814","attalacounty"
"MS","Jones County","1545","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5815","jonescounty3"
"MS","Greene County","1546","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5816","greenecounty8"
"MS","Holmes County","1547","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5817","holmescounty2"
"MS","Amite County","1548","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5818","amitecounty"
"MS","Winston County","1549","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5819","winstoncounty2"
"MS","George County","1550","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5820","georgecounty"
"MS","Noxubee County","1551","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5821","noxubeecounty"
"MS","Pike County","1552","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5822","pikecounty8"
"MS","Quitman County","1553","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5823","quitmancounty2"
"MS","Issaquena County","1554","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5824","issaquenacounty"
"MS","Franklin County","1555","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5825","franklincounty13"
"MS","Simpson County","1556","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5826","simpsoncounty2"
"MS","Lauderdale County","1557","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5827","lauderdalecounty2"
"MS","Lawrence County","1558","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5828","lawrencecounty7"
"MS","Adams County","1559","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5829","adamscounty6"
"MS","Union County","1560","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5830","unioncounty8"
"MS","Perry County","1561","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5831","perrycounty7"
"MS","Lafayette County","1562","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5832","lafayettecounty4"
"MS","Jackson County","1563","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5833","jacksoncounty14"
"MS","Neshoba County","1564","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5834","neshobacounty"
"MS","Calhoun County","1565","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5835","calhouncounty8"
"MS","Pontotoc County","1566","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5836","pontotoccounty"
"MS","Pearl River County","1567","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5837","pearlrivercounty"
"MS","Claiborne County","1568","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5838","claibornecounty"
"MS","Jefferson Davis County","1569","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5839","jeffersondaviscounty"
"MS","Lamar County","1570","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5840","lamarcounty3"
"MS","Clarke County","1571","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5841","clarkecounty3"
"MS","Smith County","1572","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5842","smithcounty2"
"MS","Tippah County","1573","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5843","tippahcounty"
"MS","Sharkey County","1574","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5844","sharkeycounty"
"MS","Tate County","1575","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5845","tatecounty"
"MS","Oktibbeha County","1576","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5846","oktibbehacounty"
"MS","Tunica County","1577","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5847","tunicacounty"
"MS","Lee County","1578","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5848","leecounty8"
"MS","Walthall County","1579","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5849","walthallcounty"
"MS","Warren County","1580","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5850","warrencounty7"
"MS","Webster County","1581","2015-08-14 18:54:29","2015-08-14 18:54:29","admin","admin","0","::1","5851","webstercounty5"
"MS","Yalobusha County","1582","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5852","yalobushacounty"
"MS","Wayne County","1583","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5853","waynecounty8"
"MS","Clay County","1584","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5854","claycounty12"
"MS","Stone County","1585","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5855","stonecounty3"
"MS","Montgomery County","1586","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5856","montgomerycounty11"
"MS","Wilkinson County","1587","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5857","wilkinsoncounty2"
"MS","Yazoo County","1588","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5858","yazoocounty"
"MT","Anaconda-Deer Lodge County","1589","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5859","anaconda-deerlodgecounty"
"MT","Fallon County","1590","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5860","falloncounty"
"MT","Sweet Grass County","1591","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5861","sweetgrasscounty"
"MT","Yellowstone County","1592","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5862","yellowstonecounty"
"MT","Jefferson County","1593","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5863","jeffersoncounty13"
"MT","Gallatin County","1594","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5864","gallatincounty3"
"MT","Powder River County","1595","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5865","powderrivercounty"
"MT","Butte-Silver Bow County","1596","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5866","butte-silverbowcounty"
"MT","Liberty County","1597","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5867","libertycounty3"
"MT","Blaine County","1598","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5868","blainecounty2"
"MT","Teton County","1599","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5869","tetoncounty2"
"MT","McCone County","1600","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5870","mcconecounty"
"MT","Stillwater County","1601","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5871","stillwatercounty"
"MT","Pondera County","1602","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5872","ponderacounty"
"MT","Glacier County","1603","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5873","glaciercounty"
"MT","Powell County","1604","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5874","powellcounty2"
"MT","Beaverhead County","1605","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5875","beaverheadcounty"
"MT","Carter County","1606","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5876","cartercounty3"
"MT","Rosebud County","1607","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5877","rosebudcounty"
"MT","Chouteau County","1608","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5878","chouteaucounty"
"MT","Valley County","1609","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5879","valleycounty2"
"MT","Dawson County","1610","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5880","dawsoncounty2"
"MT","Cascade County","1611","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5881","cascadecounty"
"MT","Ravalli County","1612","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5882","ravallicounty"
"MT","Big Horn County","1613","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5883","bighorncounty"
"MT","Wheatland County","1614","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5884","wheatlandcounty"
"MT","Hill County","1615","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5885","hillcounty"
"MT","Lewis And Clark County","1616","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5886","lewisandclarkcounty"
"MT","Treasure County","1617","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5887","treasurecounty"
"MT","Garfield County","1618","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5888","garfieldcounty2"
"MT","Flathead County","1619","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5889","flatheadcounty"
"MT","Fergus County","1620","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5890","ferguscounty"
"MT","Lincoln County","1621","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5891","lincolncounty11"
"MT","Park County","1622","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5892","parkcounty2"
"MT","Phillips County","1623","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5893","phillipscounty4"
"MT","Custer County","1624","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5894","custercounty3"
"MT","Missoula County","1625","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5895","missoulacounty"
"MT","Granite County","1626","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5896","granitecounty"
"MT","Sheridan County","1627","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5897","sheridancounty2"
"MT","Lake County","1628","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5898","lakecounty8"
"MT","Carbon County","1629","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5899","carboncounty"
"MT","Musselshell County","1630","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5900","musselshellcounty"
"MT","Golden Valley County","1631","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5901","goldenvalleycounty"
"MT","Daniels County","1632","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5902","danielscounty"
"MT","Toole County","1633","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5903","toolecounty"
"MT","Richland County","1634","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5904","richlandcounty2"
"MT","Judith Basin County","1635","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5905","judithbasincounty"
"MT","Mineral County","1636","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5906","mineralcounty2"
"MT","Prairie County","1637","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5907","prairiecounty2"
"MT","Sanders County","1638","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5908","sanderscounty"
"MT","Broadwater County","1639","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5909","broadwatercounty"
"MT","Madison County","1640","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5910","madisoncounty12"
"MT","Meagher County","1641","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5911","meaghercounty"
"MT","Wibaux County","1642","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5912","wibauxcounty"
"MT","Petroleum County","1643","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5913","petroleumcounty"
"MT","Roosevelt County","1644","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5914","rooseveltcounty"
"NC","Stanly County","1645","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5915","stanlycounty"
"NC","Randolph County","1646","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5916","randolphcounty7"
"NC","Buncombe County","1647","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5917","buncombecounty"
"NC","Mitchell County","1648","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5918","mitchellcounty4"
"NC","Pamlico County","1649","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5919","pamlicocounty"
"NC","Carteret County","1650","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5920","carteretcounty"
"NC","Brunswick County","1651","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5921","brunswickcounty"
"NC","Watauga County","1652","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5922","wataugacounty"
"NC","Transylvania County","1653","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5923","transylvaniacounty"
"NC","Swain County","1654","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5924","swaincounty"
"NC","Pender County","1655","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5925","pendercounty"
"NC","Yancey County","1656","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5926","yanceycounty"
"NC","Camden County","1657","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5927","camdencounty3"
"NC","Moore County","1658","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5928","moorecounty"
"NC","City of Charlotte & Mecklenburg County","1659","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5929","cityofcharlottemecklenburgcounty"
"NC","Sampson County","1660","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5930","sampsoncounty"
"NC","Tyrrell County","1661","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5931","tyrrellcounty"
"NC","Polk County","1662","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5932","polkcounty7"
"NC","Cabarrus County","1663","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5933","cabarruscounty"
"NC","Currituck County","1664","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5934","currituckcounty"
"NC","Stokes County","1665","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5935","stokescounty"
"NC","Surry County","1666","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5936","surrycounty"
"NC","Durham County","1667","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5937","durhamcounty"
"NC","Chowan County","1668","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5938","chowancounty"
"NC","Pasquotank County","1669","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5939","pasquotankcounty"
"NC","Bladen County","1670","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5940","bladencounty"
"NC","Cumberland County","1671","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5941","cumberlandcounty4"
"NC","Macon County","1672","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5942","maconcounty5"
"NC","Gaston County","1673","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5943","gastoncounty"
"NC","Gates County","1674","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5944","gatescounty"
"NC","Wayne County","1675","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5945","waynecounty9"
"NC","Alamance County","1676","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5946","alamancecounty"
"NC","Guilford County","1677","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5947","guilfordcounty"
"NC","Pitt County","1678","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5948","pittcounty"
"NC","Halifax County","1679","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5949","halifaxcounty"
"NC","Clay County","1680","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5950","claycounty13"
"NC","Vance County","1681","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5951","vancecounty"
"NC","Henderson County","1682","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5952","hendersoncounty3"
"NC","Perquimans County","1683","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5953","perquimanscounty"
"NC","Orange County","1684","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5954","orangecounty4"
"NC","Northampton County","1685","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5955","northamptoncounty"
"NC","Onslow County","1686","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5956","onslowcounty"
"NC","Ashe County","1687","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5957","ashecounty"
"NC","Duplin County","1688","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5958","duplincounty"
"NC","Lenoir County","1689","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5959","lenoircounty"
"NC","Scotland County","1690","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5960","scotlandcounty2"
"NC","Caldwell County","1691","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5961","caldwellcounty3"
"NC","Davidson County","1692","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5962","davidsoncounty"
"NC","Harnett County","1693","2015-08-14 18:54:30","2015-08-14 18:54:30","admin","admin","0","::1","5963","harnettcounty"
"NC","Lincoln County","1694","2015-08-14 18:54:31","2015-08-14 18:54:31","admin","admin","0","::1","5964","lincolncounty12"
"NC","Franklin County","1695","2015-08-14 18:54:31","2015-08-14 18:54:31","admin","admin","0","::1","5965","franklincounty14"
"NC","Robeson County","1696","2015-08-14 18:54:31","2015-08-14 18:54:31","admin","admin","0","::1","5966","robesoncounty"
