ID,County,2000Population,CountySeat,StateAbbreviation,StateName
1313,Beltrami County,39650,Bemidji ,MN
1314,Swift County,11956,Benson ,MN
1315,Faribault County,16181,Blue Earth ,MN
1316,Crow Wing County,55099,Brainerd ,MN
1317,Wilkin County,7138,Breckenridge ,MN
1318,Wright County,89986,Buffalo ,MN
1319,Houston County,19718,Caledonia ,MN
1320,Isanti County,31287,Cambridge ,MN
1321,Carlton County,31671,Carlton ,MN
1322,Chisago County,41101,Center City ,MN
1323,Carver County,70205,Chaska ,MN
1324,Polk County,31369,Crookston ,MN
1325,Becker County,30000,Detroit Lakes ,MN
1326,St. Louis County,200528,Duluth ,MN
1327,Grant County,6289,Elbow Lake ,MN
1328,Sherburne County,64417,Elk River ,MN
1329,Martin County,21802,Fairmont ,MN
1330,Rice County,56665,Faribault ,MN
1331,Otter Tail County,57159,Fergus Falls ,MN
1332,Benton County,34226,Foley ,MN
1333,Sibley County,15356,Gaylord ,MN
1334,McLeod County,34898,Glencoe ,MN
1335,Pope County,11236,Glenwood ,MN
1336,Cook County,5168,Grand Marais ,MN
1337,Itasca County,43992,Grand Rapids ,MN
1338,Yellow Medicine County,11080,Granite Falls ,MN
1339,Kittson County,5285,Hallock ,MN
1340,Dakota County,355904,Hastings ,MN
1341,Koochiching County,14355,International Falls ,MN
1342,Lincoln County,6429,Ivanhoe ,MN
1343,Jackson County,11268,Jackson ,MN
1344,Le Sueur County,25426,Le Center ,MN
1345,Meeker County,22644,Litchfield ,MN
1346,Morrison County,31712,Little Falls ,MN
1347,Todd County,24426,Long Prairie ,MN
1348,Rock County,9721,Luverne ,MN
1349,Lac Qui Parle County,8067,Madison ,MN
1350,Mahnomen County,5190,Mahnomen ,MN
1351,Blue Earth County,55941,Mankato ,MN
1352,Dodge County,17731,Mantorville ,MN
1353,Lyon County,25425,Marshall ,MN
1354,Mille Lacs County,22330,Milaca ,MN
1355,Hennepin County,1116200,Minneapolis ,MN
1356,Chippewa County,13088,Montevideo ,MN
1357,Clay County,51229,Moorhead ,MN
1358,Kanabec County,14996,Mora ,MN
1359,Stevens County,10053,Morris ,MN
1360,Brown County,26911,New Ulm ,MN
1361,Renville County,17154,Olivia ,MN
1362,Big Stone County,5820,Ortonville ,MN
1363,Steele County,33680,Owatonna ,MN
1364,Hubbard County,18376,Park Rapids ,MN
1365,Pine County,26530,Pine City ,MN
1366,Pipestone County,9895,Pipestone ,MN
1367,Fillmore County,21122,Preston ,MN
1368,Red Lake County,4299,Red Lake Falls ,MN
1369,Goodhue County,44127,Red Wing ,MN
1370,Redwood County,16815,Redwood Falls ,MN
1371,Olmsted County,124277,Rochester ,MN
1372,Roseau County,16338,Roseau ,MN
1373,Stearns County,133166,Saint Cloud ,MN
1374,Watonwan County,11876,Saint James ,MN
1375,Ramsey County,511035,Saint Paul ,MN
1376,Nicollet County,29771,Saint Peter ,MN
1377,Scott County,89498,Shakopee ,MN
1378,Murray County,9165,Slayton ,MN
1379,Washington County,201130,Stillwater ,MN
1380,Pennington County,13584,Thief River Falls ,MN
1381,Lake County,11058,Two Harbors ,MN
1382,Wabasha County,21610,Wabasha ,MN
1383,Wadena County,13713,Wadena ,MN
1384,Cass County,27150,Walker ,MN
1385,Marshall County,10155,Warren ,MN
1386,Waseca County,19526,Waseca ,MN
1387,Traverse County,4134,Wheaton ,MN
1388,Kandiyohi County,41203,Willmar ,MN
1389,Cottonwood County,12167,Windom ,MN
1390,Winona County,49985,Winona ,MN
1391,Nobles County,20832,Worthington ,MN
1392,Gentry County,6861,Albany ,MO
1393,Oregon County,10344,Alton ,MO
1394,Douglas County,13084,Ava ,MO
1395,Scott County,40422,Benton ,MO
1396,Harrison County,8850,Bethany ,MO
1397,Stoddard County,29705,Bloomfield ,MO
1398,Polk County,26992,Bolivar ,MO
1399,Cooper County,16670,Boonville ,MO
1400,Pike County,18351,Bowling Green ,MO
1401,Dallas County,15661,Buffalo ,MO
1402,Bates County,16653,Butler ,MO
1403,Moniteau County,14827,California ,MO
1404,Camden County,37051,Camdenton ,MO
1405,Carroll County,10285,Carrollton ,MO
1406,Jasper County,104686,Carthage ,MO
1407,Pemiscot County,20047,Caruthersville ,MO
1408,Barry County,34010,Cassville ,MO
1409,Reynolds County,6689,Centerville ,MO
1410,Mississippi County,13427,Charleston ,MO
1411,Livingston County,14558,Chillicothe ,MO
1412,St. Louis County,1016315,Clayton ,MO
1413,Henry County,21997,Clinton ,MO
1414,Boone County,135454,Columbia ,MO
1415,Ripley County,13509,Doniphan ,MO
1416,Knox County,4361,Edina ,MO
1417,Shannon County,8324,Eminence ,MO
1418,St. Francois County,55641,Farmington ,MO
1419,Howard County,10212,Fayette ,MO
1420,Taney County,39703,Forsyth ,MO
1421,Madison County,11800,Fredericktown ,MO
1422,Callaway County,40766,Fulton ,MO
1423,Ozark County,9542,Gainesville ,MO
1424,Stone County,28658,Galena ,MO
1425,Daviess County,8016,Gallatin ,MO
1426,Worth County,2382,Grant City ,MO
1427,Dade County,7923,Greenfield ,MO
1428,Wayne County,13259,Greenville ,MO
1429,Cass County,82092,Harrisonville ,MO
1430,Wright County,17955,Hartville ,MO
1431,Gasconade County,15342,Hermann ,MO
1432,Hickory County,8940,Hermitage ,MO
1433,Jefferson County,198099,Hillsboro ,MO
1434,Texas County,23003,Houston ,MO
1435,Randolph County,24663,Huntsville ,MO
1436,Iron County,10697,Ironton ,MO
1437,Cape Girardeau County,68693,Jackson ,MO
1438,Cole County,71397,Jefferson City ,MO
1439,Clark County,7416,Kahoka ,MO
1440,Jackson County,654880,"Kansas City, Independence ",MO
1441,Dunklin County,33155,Kennett ,MO
1442,Chariton County,8438,Keytesville ,MO
1443,Caldwell County,8969,Kingston ,MO
1444,Adair County,24977,Kirksville ,MO
1445,Barton County,12541,Lamar ,MO
1446,Schuyler County,4170,Lancaster ,MO
1447,Laclede County,32513,Lebanon ,MO
1448,Lafayette County,32960,Lexington ,MO
1449,Clay County,184006,Liberty ,MO
1450,Osage County,13062,Linn ,MO
1451,Linn County,13754,Linneus ,MO
1452,Macon County,15762,Macon ,MO
1453,Bollinger County,12029,Marble Hill ,MO
1454,Saline County,23756,Marshall ,MO
1455,Webster County,31045,Marshfield ,MO
1456,Nodaway County,21912,Maryville ,MO
1457,DeKalb County,11597,Maysville ,MO
1458,Scotland County,4983,Memphis ,MO
1459,Audrain County,25853,Mexico ,MO
1460,Sullivan County,7219,Milan ,MO
1461,Montgomery County,12136,Montgomery City ,MO
1462,Lewis County,10494,Monticello ,MO
1463,Lawrence County,35204,Mount Vernon ,MO
1464,Newton County,52636,Neosho ,MO
1465,Vernon County,20454,Nevada ,MO
1466,Ralls County,9626,New London ,MO
1467,New Madrid County,19760,New Madrid ,MO
1468,Holt County,5351,Oregon ,MO
1469,St. Clair County,9652,Osceola ,MO
1470,Christian County,54285,Ozark ,MO
1471,Marion County,28289,Palmyra ,MO
1472,Monroe County,9311,Paris ,MO
1473,Perry County,18132,Perryville ,MO
1474,McDonald County,21681,Pineville ,MO
1475,Platte County,73781,Platte City ,MO
1476,Clinton County,18979,Plattsburg ,MO
1477,Butler County,40867,Poplar Bluff ,MO
1478,Washington County,23344,Potosi ,MO
1479,Mercer County,3757,Princeton ,MO
1480,Ray County,23354,Richmond ,MO
1481,Atchison County,6430,Rock Port ,MO
1482,Phelps County,39825,Rolla ,MO
1483,St. Charles County,283883,Saint Charles ,MO
1484,Buchanan County,85998,Saint Joseph ,MO
1485,Ste. Genevieve County,17842,Sainte Genevieve ,MO
1486,Dent County,14927,Salem ,MO
1487,Andrew County,16492,Savannah ,MO
1488,Pettis County,39403,Sedalia ,MO
1489,Shelby County,6799,Shelbyville ,MO
1490,Greene County,240391,Springfield ,MO
1491,St. Louis City,348189,St. Louis ,MO
1492,Crawford County,22804,Steelville ,MO
1493,Cedar County,13733,Stockton ,MO
1494,Grundy County,10432,Trenton ,MO
1495,Lincoln County,38944,Troy ,MO
1496,Miller County,23564,Tuscumbia ,MO
1497,Franklin County,93807,Union ,MO
1498,Putnam County,5223,Unionville ,MO
1499,Carter County,5941,Van Buren ,MO
1500,Morgan County,19309,Versailles ,MO
1501,Maries County,8903,Vienna ,MO
1502,Johnson County,48258,Warrensburg ,MO
1503,Warren County,24525,Warrenton ,MO
1504,Benton County,17180,Warsaw ,MO
1505,Pulaski County,41165,Waynesville ,MO
1506,Howell County,37238,West Plains ,MO
1507,Monroe County,38014,Aberdeen ,MS
1508,Choctaw County,9758,Ackerman ,MS
1509,Benton County,8026,Ashland ,MS
1510,Panola County,34274,Batesville ,MS
1511,Hancock County,42967,Bay Saint Louis ,MS
1512,Jasper County,18149,Bay Springs ,MS
1513,Humphreys County,11206,Belzoni ,MS
1514,Prentiss County,25556,Booneville ,MS
1515,Rankin County,115327,Brandon ,MS
1516,Lincoln County,33166,Brookhaven ,MS
1517,Madison County,74674,Canton ,MS
1518,Carroll County,10769,Carrollton ,MS
1519,Leake County,20940,Carthage ,MS
1520,Tallahatchie County,14903,Charleston ,MS
1521,Coahoma County,30622,Clarksdale ,MS
1522,Bolivar County,40633,Cleveland ,MS
1523,Covington County,19407,Collins ,MS
1524,Marion County,25595,Columbia ,MS
1525,Lowndes County,61586,Columbus ,MS
1526,Alcorn County,34558,Corinth ,MS
1527,Kemper County,10453,De Kalb ,MS
1528,Newton County,21838,Decatur ,MS
1529,Jefferson County,9740,Fayette ,MS
1530,Scott County,28423,Forest ,MS
1531,Itawamba County,22770,Fulton ,MS
1532,Washington County,62977,Greenville ,MS
1533,Leflore County,37947,Greenwood ,MS
1534,Grenada County,23263,Grenada ,MS
1535,Harrison County,189601,Gulfport ,MS
1536,Forrest County,72604,Hattiesburg ,MS
1537,Copiah County,28757,Hazlehurst ,MS
1538,DeSoto County,107199,Hernando ,MS
1539,Marshall County,34993,Holly Springs ,MS
1540,Chickasaw County,19440,Houston ,MS
1541,Sunflower County,34369,Indianola ,MS
1542,Tishomingo County,19163,Iuka ,MS
1543,Hinds County,250800,Jackson ,MS
1544,Attala County,19661,Kosciusko ,MS
1545,Jones County,64958,Laurel ,MS
1546,Greene County,13299,Leakesville ,MS
1547,Holmes County,21609,Lexington ,MS
1548,Amite County,13599,Liberty ,MS
1549,Winston County,20160,Louisville ,MS
1550,George County,19144,Lucedale ,MS
1551,Noxubee County,12548,Macon ,MS
1552,Pike County,38940,Magnolia ,MS
1553,Quitman County,10117,Marks ,MS
1554,Issaquena County,2274,Mayersville ,MS
1555,Franklin County,8448,Meadville ,MS
1556,Simpson County,27639,Mendenhall ,MS
1557,Lauderdale County,78161,Meridian ,MS
1558,Lawrence County,13258,Monticello ,MS
1559,Adams County,34340,Natchez ,MS
1560,Union County,25362,New Albany ,MS
1561,Perry County,12138,New Augusta ,MS
1562,Lafayette County,38744,Oxford ,MS
1563,Jackson County,131420,Pascagoula ,MS
1564,Neshoba County,28684,Philadelphia ,MS
1565,Calhoun County,15069,Pittsboro ,MS
1566,Pontotoc County,26726,Pontotoc ,MS
1567,Pearl River County,48621,Poplarville ,MS
1568,Claiborne County,11831,Port Gibson ,MS
1569,Jefferson Davis County,13962,Prentiss ,MS
1570,Lamar County,39070,Purvis ,MS
1571,Clarke County,17955,Quitman ,MS
1572,Smith County,16182,Raleigh ,MS
1573,Tippah County,20826,Ripley ,MS
1574,Sharkey County,6580,Rolling Fork ,MS
1575,Tate County,25370,Senatobia ,MS
1576,Oktibbeha County,42902,Starkville ,MS
1577,Tunica County,9227,Tunica ,MS
1578,Lee County,75755,Tupelo ,MS
1579,Walthall County,15156,Tylertown ,MS
1580,Warren County,49644,Vicksburg ,MS
1581,Webster County,10294,Walthall ,MS
1582,Yalobusha County,13051,Water Valley ,MS
1583,Wayne County,21216,Waynesboro ,MS
1584,Clay County,21979,West Point ,MS
1585,Stone County,13622,Wiggins ,MS
1586,Montgomery County,12189,Winona ,MS
1587,Wilkinson County,10312,Woodville ,MS
1588,Yazoo County,28149,Yazoo City ,MS
1589,Anaconda-Deer Lodge County,9417,Anaconda ,MT
1590,Fallon County,2837,Baker ,MT
1591,Sweet Grass County,3609,Big Timber ,MT
1592,Yellowstone County,129352,Billings ,MT
1593,Jefferson County,10049,Boulder ,MT
1594,Gallatin County,67831,Bozeman ,MT
1595,Powder River County,1858,Broadus ,MT
1596,Butte-Silver Bow County,34606,Butte ,MT
1597,Liberty County,2158,Chester ,MT
1598,Blaine County,7009,Chinook ,MT
1599,Teton County,6445,Choteau ,MT
1600,McCone County,1977,Circle ,MT
1601,Stillwater County,8195,Columbus ,MT
1602,Pondera County,6424,Conrad ,MT
1603,Glacier County,13247,Cut Bank ,MT
1604,Powell County,7180,Deer Lodge ,MT
1605,Beaverhead County,9202,Dillon ,MT
1606,Carter County,1360,Ekalaka ,MT
1607,Rosebud County,9383,Forsyth ,MT
1608,Chouteau County,5970,Fort Benton ,MT
1609,Valley County,7675,Glasgow ,MT
1610,Dawson County,9059,Glendive ,MT
1611,Cascade County,80357,Great Falls ,MT
1612,Ravalli County,36070,Hamilton ,MT
1613,Big Horn County,12671,Hardin ,MT
1614,Wheatland County,2259,Harlowton ,MT
1615,Hill County,16673,Havre ,MT
1616,Lewis And Clark County,55716,Helena ,MT
1617,Treasure County,861,Hysham ,MT
1618,Garfield County,1279,Jordan ,MT
1619,Flathead County,74471,Kalispell ,MT
1620,Fergus County,11893,Lewistown ,MT
1621,Lincoln County,18837,Libby ,MT
1622,Park County,15694,Livingston ,MT
1623,Phillips County,4601,Malta ,MT
1624,Custer County,11696,Miles City ,MT
1625,Missoula County,95802,Missoula ,MT
1626,Granite County,2830,Philipsburg ,MT
1627,Sheridan County,4105,Plentywood ,MT
1628,Lake County,26507,Polson ,MT
1629,Carbon County,9552,Red Lodge ,MT
1630,Musselshell County,4497,Roundup ,MT
1631,Golden Valley County,1042,Ryegate ,MT
1632,Daniels County,2017,Scobey ,MT
1633,Toole County,5267,Shelby ,MT
1634,Richland County,9667,Sidney ,MT
1635,Judith Basin County,2329,Stanford ,MT
1636,Mineral County,3884,Superior ,MT
1637,Prairie County,1199,Terry ,MT
1638,Sanders County,10227,Thompson Falls ,MT
1639,Broadwater County,4385,Townsend ,MT
1640,Madison County,6851,Virginia City ,MT
1641,Meagher County,1932,White Sulphur Springs ,MT
1642,Wibaux County,1068,Wibaux ,MT
1643,Petroleum County,493,Winnett ,MT
1644,Roosevelt County,10620,Wolf Point ,MT
1645,Stanly County,58100,Albemarle ,NC
1646,Randolph County,130454,Asheboro ,NC
1647,Buncombe County,206330,Asheville ,NC
1648,Mitchell County,15687,Bakersville ,NC
1649,Pamlico County,12934,Bayboro ,NC
1650,Carteret County,59383,Beaufort ,NC
1651,Brunswick County,73143,Bolivia ,NC
1652,Watauga County,42695,Boone ,NC
1653,Transylvania County,29334,Brevard ,NC
1654,Swain County,12968,Bryson City ,NC
1655,Pender County,41082,Burgaw ,NC
1656,Yancey County,17774,Burnsville ,NC
1657,Camden County,6885,Camden ,NC
1658,Moore County,74769,Carthage ,NC
1659,City of Charlotte & Mecklenburg County,695454,Charlotte ,NC
1660,Sampson County,60161,Clinton ,NC
1661,Tyrrell County,4149,Columbia ,NC
1662,Polk County,18324,Columbus ,NC
1663,Cabarrus County,131063,Concord ,NC
1664,Currituck County,18190,Currituck ,NC
1665,Stokes County,44711,Danbury ,NC
1666,Surry County,71219,Dobson ,NC
1667,Durham County,223314,Durham ,NC
1668,Chowan County,14526,Edenton ,NC
1669,Pasquotank County,34897,Elizabeth City ,NC
1670,Bladen County,32278,Elizabethtown ,NC
1671,Cumberland County,302963,Fayetteville ,NC
1672,Macon County,29811,Franklin ,NC
1673,Gaston County,190365,Gastonia ,NC
1674,Gates County,10516,Gatesville ,NC
1675,Wayne County,113329,Goldsboro ,NC
1676,Alamance County,130800,Graham ,NC
1677,Guilford County,421048,Greensboro ,NC
1678,Pitt County,133798,Greenville ,NC
1679,Halifax County,57370,Halifax ,NC
1680,Clay County,8775,Hayesville ,NC
1681,Vance County,42954,Henderson ,NC
1682,Henderson County,89173,Hendersonville ,NC
1683,Perquimans County,11368,Hertford ,NC
1684,Orange County,118227,Hillsborough ,NC
1685,Northampton County,22086,Jackson ,NC
1686,Onslow County,150355,Jacksonville ,NC
1687,Ashe County,24384,Jefferson ,NC
1688,Duplin County,49063,Kenansville ,NC
1689,Lenoir County,59648,Kinston ,NC
1690,Scotland County,35998,Laurinburg ,NC
1691,Caldwell County,77415,Lenoir ,NC
1692,Davidson County,147246,Lexington ,NC
1693,Harnett County,91025,Lillington ,NC
1694,Lincoln County,63780,Lincolnton ,NC
1695,Franklin County,47260,Louisburg ,NC
1696,Robeson County,123339,Lumberton ,NC
1697,Dare County,29967,Manteo ,NC
1698,McDowell County,42151,Marion ,NC
1699,Madison County,19635,Marshall ,NC
1700,Davie County,34835,Mocksville ,NC
1701,Union County,123677,Monroe ,NC
1702,Burke County,89148,Morganton ,NC
1703,Cherokee County,24298,Murphy ,NC
1704,Nash County,87420,Nashville ,NC
1705,Craven County,91436,New Bern ,NC
1706,Avery County,17167,Newland ,NC
1707,Catawba County,141685,Newton ,NC
1708,Granville County,48498,Oxford ,NC
1709,Chatham County,49329,Pittsboro ,NC
1710,Washington County,13723,Plymouth ,NC
1711,Hoke County,33646,Raeford ,NC
1712,Wake County,627846,Raleigh ,NC
1713,Graham County,7993,Robbinsville ,NC
1714,Richmond County,46564,Rockingham ,NC
1715,Person County,35623,Roxboro ,NC
1716,Rutherford County,62899,Rutherfordton ,NC
1717,Rowan County,130340,Salisbury ,NC
1718,Lee County,49040,Sanford ,NC
1719,Cleveland County,96287,Shelby ,NC
1720,Johnston County,121965,Smithfield ,NC
1721,Greene County,18974,Snow Hill ,NC
1722,Alleghany County,10677,Sparta ,NC
1723,Iredell County,122660,Statesville ,NC
1724,Hyde County,5826,Swanquarter  ,NC
1725,Jackson County,33121,Sylva ,NC
1726,Edgecombe County,55606,Tarboro ,NC
1727,Alexander County,33603,Taylorsville ,NC
1728,Jones County,10381,Trenton ,NC
1729,Montgomery County,26822,Troy ,NC
1730,Anson County,25275,Wadesboro ,NC
1731,Warren County,19972,Warrenton ,NC
1732,Beaufort County,44958,Washington ,NC
1733,Haywood County,54033,Waynesville ,NC
1734,Rockingham County,91928,Wentworth ,NC
1735,Columbus County,54749,Whiteville ,NC
1736,Wilkes County,65632,Wilkesboro ,NC
1737,Martin County,25593,Williamston ,NC
1738,New Hanover County,160307,Wilmington ,NC
1739,Wilson County,73814,Wilson ,NC
1740,Bertie County,19773,Windsor ,NC
1741,Forsyth County,306067,Winston-Salem ,NC
1742,Hertford County,22601,Winton ,NC
1743,Yadkin County,36348,Yadkinville ,NC
1744,Caswell County,23501,Yanceyville ,NC
1745,Slope County,767,Amidon ,ND
1746,McIntosh County,3390,Ashley ,ND
1747,Golden Valley County,1924,Beach ,ND
1748,Burleigh County,69416,Bismarck ,ND
1749,Bottineau County,7149,Bottineau ,ND
1750,Burke County,2242,Bowbells ,ND
1751,Bowman County,3242,Bowman ,ND
1752,Towner County,2876,Cando ,ND
1753,Foster County,3759,Carrington ,ND
1754,Grant County,2841,Carson ,ND
1755,Pembina County,8585,Cavalier ,ND
1756,Oliver County,2065,Center ,ND
1757,Griggs County,2754,Cooperstown ,ND
1758,Divide County,2283,Crosby ,ND
1759,Ramsey County,12066,Devils Lake ,ND
1760,Stark County,22636,Dickinson ,ND
1761,Dickey County,5757,Ellendale ,ND
1762,Cass County,123138,Fargo ,ND
1763,Wells County,5102,Fessenden ,ND
1764,Steele County,2258,Finley ,ND
1765,Sargent County,4366,Forman ,ND
1766,Sioux County,4044,Fort Yates ,ND
1767,Walsh County,12389,Grafton ,ND
1768,Grand Forks County,66109,Grand Forks ,ND
1769,Adams County,2593,Hettinger ,ND
1770,Traill County,8477,Hillsboro ,ND
1771,Stutsman County,21908,Jamestown ,ND
1772,LaMoure County,4701,La Moure ,ND
1773,Nelson County,3715,Lakota ,ND
1774,Cavalier County,4831,Langdon ,ND
1775,Emmons County,4331,Linton ,ND
1776,Ransom County,5890,Lisbon ,ND
1777,Morton County,25303,Mandan ,ND
1778,Dunn County,3600,Manning ,ND
1779,Sheridan County,1710,McClusky ,ND
1780,Billings County,888,Medora ,ND
1781,Benson County,6964,Minnewaukan ,ND
1782,Ward County,58795,Minot ,ND
1783,Renville County,2610,Mohall ,ND
1784,Hettinger County,2715,Mott ,ND
1785,Logan County,2308,Napoleon ,ND
1786,Eddy County,2757,New Rockford ,ND
1787,Rolette County,13674,Rolla ,ND
1788,Pierce County,4675,Rugby ,ND
1789,Mountrail County,6631,Stanley ,ND
1790,Mercer County,8644,Stanton ,ND
1791,Kidder County,2753,Steele ,ND
1792,McHenry County,5987,Towner ,ND
1793,Barnes County,11775,Valley City ,ND
1794,Richland County,17998,Wahpeton ,ND
1795,McLean County,9311,Washburn ,ND
1796,McKenzie County,5737,Watford City ,ND
1797,Williams County,19761,Williston ,ND
1798,Brown County,3525,Ainsworth ,NE
1799,Boone County,6259,Albion ,NE
1800,Box Butte County,12158,Alliance ,NE
1801,Harlan County,3786,Alma ,NE
1802,Arthur County,444,Arthur ,NE
1803,Nemaha County,7576,Auburn ,NE
1804,Hamilton County,9403,Aurora ,NE
1805,Wheeler County,886,Bartlett ,NE
1806,Rock County,1756,Bassett ,NE
1807,Gage County,22993,Beatrice ,NE
1808,Furnas County,5324,Beaver City ,NE
1809,Dundy County,2292,Benkelman ,NE
1810,Washington County,18780,Blair ,NE
1811,Blaine County,583,Brewster ,NE
1812,Morrill County,5440,Bridgeport ,NE
1813,Custer County,11793,Broken Bow ,NE
1814,Garfield County,1902,Burwell ,NE
1815,Boyd County,2438,Butte ,NE
1816,Knox County,9374,Center ,NE
1817,Merrick County,8204,Central City ,NE
1818,Dawes County,9060,Chadron ,NE
1819,Deuel County,2098,Chappell ,NE
1820,Clay County,7039,Clay Center ,NE
1821,Platte County,31662,Columbus ,NE
1822,Dakota County,20253,Dakota City ,NE
1823,Butler County,8767,David City ,NE
1824,Gosper County,2143,Elwood ,NE
1825,Jefferson County,8333,Fairbury ,NE
1826,Richardson County,9531,Falls City ,NE
1827,Franklin County,3574,Franklin ,NE
1828,Dodge County,36160,Fremont ,NE
1829,Nance County,4038,Fullerton ,NE
1830,Fillmore County,6634,Geneva ,NE
1831,Scotts Bluff County,36951,Gering ,NE
1832,Hall County,53534,Grand Island ,NE
1833,Perkins County,3200,Grant ,NE
1834,Greeley County,2714,Greeley ,NE
1835,Banner County,819,Harrisburg ,NE
1836,Sioux County,1475,Harrison ,NE
1837,Cedar County,9615,Hartington ,NE
1838,Adams County,31151,Hastings ,NE
1839,Hayes County,1068,Hayes Center ,NE
1840,Thayer County,6055,Hebron ,NE
1841,Phelps County,9747,Holdrege ,NE
1842,Grant County,747,Hyannis ,NE
1843,Chase County,4068,Imperial ,NE
1844,Buffalo County,42259,Kearney ,NE
1845,Kimball County,4089,Kimball ,NE
1846,Dawson County,24365,Lexington ,NE
1847,Lancaster County,250291,Lincoln ,NE
1848,Sherman County,3318,Loup City ,NE
1849,Madison County,35226,Madison ,NE
1850,Red Willow County,11448,McCook ,NE
1851,Kearney County,6882,Minden ,NE
1852,Hooker County,783,Mullen ,NE
1853,Otoe County,15396,Nebraska City ,NE
1854,Antelope County,7452,Neligh ,NE
1855,Nuckolls County,5057,Nelson ,NE
1856,Lincoln County,34632,North Platte ,NE
1857,Keith County,8875,Ogallala ,NE
1858,Douglas County,463585,Omaha ,NE
1859,Holt County,11551,O'Neill ,NE
1860,Valley County,4647,Ord ,NE
1861,Polk County,5639,Osceola ,NE
1862,Garden County,2292,Oshkosh ,NE
1863,Sarpy County,122595,Papillion ,NE
1864,Pawnee County,3087,Pawnee City ,NE
1865,Thurston County,7171,Pender ,NE
1866,Pierce County,7857,Pierce ,NE
1867,Cass County,24334,Plattsmouth ,NE
1868,Dixon County,6339,Ponca ,NE
1869,Webster County,4061,Red Cloud ,NE
1870,Sheridan County,6198,Rushville ,NE
1871,Howard County,6567,Saint Paul ,NE
1872,Colfax County,10441,Schuyler ,NE
1873,Seward County,16496,Seward ,NE
1874,Cheyenne County,9830,Sidney ,NE
1875,Keya Paha County,983,Springview ,NE
1876,Stanton County,6455,Stanton ,NE
1877,Logan County,774,Stapleton ,NE
1878,Frontier County,3099,Stockville ,NE
1879,Loup County,712,Taylor ,NE
1880,Johnson County,4488,Tecumseh ,NE
1881,Burt County,7791,Tekamah ,NE
1882,Thomas County,729,Thedford ,NE
1883,Hitchcock County,3111,Trenton ,NE
1884,McPherson County,533,Tryon ,NE
1885,Cherry County,6148,Valentine ,NE
1886,Saunders County,19830,Wahoo ,NE
1887,Wayne County,9851,Wayne ,NE
1888,Cuming County,10203,West Point ,NE
1889,Saline County,13843,Wilber ,NE
1890,York County,14598,York ,NE
1891,Rockingham County,277359,Brentwood ,NH
1892,Merrimack County,136225,Concord ,NH
1893,Strafford County,112233,Dover ,NH
1894,Cheshire County,73825,Keene ,NH
1895,Belknap County,56325,Laconia ,NH
1896,Coos County,33111,Lancaster ,NH
1897,Hillsborough County,380841,Nashua ,NH
1898,Sullivan County,40458,Newport ,NH
1899,Grafton County,81743,North Haverhill ,NH
1900,Carroll County,43666,Ossipee ,NH
1901,Warren County,102437,Belvidere ,NJ
1902,Cumberland County,146438,Bridgeton ,NJ
1903,Camden County,508932,Camden ,NJ
1904,Cape May County,102326,Cape May Court House ,NJ
1905,Union County,522541,Elizabeth ,NJ
1906,Hunterdon County,121989,Flemington ,NJ
1907,Monmouth County,615301,Freehold ,NJ
1908,Bergen County,884118,Hackensack ,NJ
1909,Hudson County,608975,Jersey City ,NJ
1910,Atlantic County,252552,Mays Landing ,NJ
1911,Morris County,470212,Morristown ,NJ
1912,Burlington County,423394,Mount Holly ,NJ
1913,Middlesex County,750162,New Brunswick ,NJ
1914,Essex County,793633,Newark ,NJ
1915,Sussex County,144166,Newton ,NJ
1916,Passaic County,489049,Paterson ,NJ
1917,Salem County,64285,Salem ,NJ
1918,Somerset County,297490,Somerville ,NJ
1919,Ocean County,510916,Toms River ,NJ
1920,Mercer County,350761,Trenton ,NJ
1921,Gloucester County,254673,Woodbury ,NJ
1922,Otero County,62298,Alamogordo ,NM
1923,Bernalillo County,556678,Albuquerque ,NM
1924,San Juan County,113801,Aztec ,NM
1925,Sandoval County,89908,Bernalillo ,NM
1926,Eddy County,51658,Carlsbad ,NM
1927,Lincoln County,19411,Carrizozo ,NM
1928,Union County,4174,Clayton ,NM
1929,Curry County,45044,Clovis ,NM
1930,Luna County,25016,Deming ,NM
1931,Torrance County,16911,Estancia ,NM
1932,De Baca County,2240,Fort Sumner ,NM
1933,McKinley County,74798,Gallup ,NM
1934,Cibola County,25595,Grants ,NM
1935,Dona Ana County,174682,Las Cruces ,NM
1936,San Miguel County,30126,Las Vegas ,NM
1937,Hidalgo County,5932,Lordsburg ,NM
1938,Los Alamos County,18343,Los Alamos ,NM
1939,Valencia County,66152,Los Lunas ,NM
1940,Lea County,55511,Lovington ,NM
1941,Mora County,5180,Mora ,NM
1942,Harding County,810,Mosquero ,NM
1943,Roosevelt County,18018,Portales ,NM
1944,Colfax County,14189,Raton ,NM
1945,Catron County,3543,Reserve ,NM
1946,Chaves County,61382,Roswell ,NM
1947,Santa Fe County,129292,Santa Fe ,NM
1948,Guadalupe County,4680,Santa Rosa ,NM
1949,Grant County,31002,Silver City ,NM
1950,Socorro County,18078,Socorro ,NM
1951,Taos County,29979,Taos ,NM
1952,Rio Arriba County,41190,Tierra Amarilla ,NM
1953,Sierra County,13270,Truth Or Consequences ,NM
1954,Quay County,10155,Tucumcari ,NM
1955,Lander County,5794,Battle Mountain ,NV
1956,Carson City,52457,Carson City ,NV
1957,Elko County,45291,Elko ,NV
